"Name","Latitude","Longitude","Address"
"Penn Township Police Department",39.7940421,-76.9688114,"Penn Township Police Department, Wayne Avenue, Parkville, Penn Township, York County, Pennsylvania, 17331, United States"
"Southern Regional Police Department",39.7347445,-76.701083,"Southern Regional Police Department, 49, East High Street, Stone Ridge East, New Freedom, York County, Pennsylvania, 17349, United States"
"Bethel Township Police Department",39.8539624,-75.4887953,"Bethel Township Police Department, Bethel Road, Bethel Township, Delaware County, Pennsylvania, 19061, United States"
"Birmingham Township Police Department",39.9071055,-75.6039499,"Birmingham Township Police Department, 1040, West Street Road, Birmingham, West Chester, Chester County, Pennsylvania, 19382, United States"
"Barracks Police Station",39.9973333,-75.2181349,"Pennsylvania State Police Troop K, 2101, Belmont Avenue, Pencoyd, Wynnefield Heights, Philadelphia, Philadelphia County, Pennsylvania, 19131, United States"
"York County Sheriff's Department",39.9634895,-76.7279565,"York County Sheriff's Department, East Clarke Avenue, Northwest Triangle, York, York County, Pennsylvania, 17403, United States"
"West York Borough - Police Department",39.9510924,-76.7574421,"West York Borough - Police Department, 1381, West Poplar Street, West York, York County, Pennsylvania, 17404, United States"
"Cranberry Police Department",40.6979056,-80.1075311,"Cranberry Police Department, Commerce Park Drive, Ogle, Cranberry Township, Butler County, Pennsylvania, 16066, United States"
"Creighton Police Department",40.58341,-79.778265,"Creighton Police Department, Bellview Street, Hites, East Deer Township, Allegheny County, Pennsylvania, 15030, United States"
"Conway Police Department",40.661287,-80.237881,"Conway Police Department, 3rd Avenue, Conway, Beaver County, Pennsylvania, 15027, United States"
"Corapolis Police Department",40.517028,-80.16364,"Corapolis Police Department, 5th Avenue, Coraopolis, Allegheny County, Pennsylvania, 15108, United States"
"Duquesne Police Department",40.3724388,-79.8470255,"Duquesne Police Department, South 2nd Street, Duquesne, Allegheny County, Pennsylvania, 15110, United States"
"Donora Police Department",40.1779874,-79.855453,"Donora Police Department, 601, Meldon Avenue, Crestview, Donora, Washington County, Pennsylvania, 15033, United States"
"Dormont Police Department",40.3944371,-80.0369746,"Dormont Police Department, Glenmore Avenue, Dormont Business District, Dormont, Allegheny County, Pennsylvania, 15216, United States"
"Edgeworth Police Department",40.5502355,-80.1906616,"Edgeworth Police Department, Chestnut Road, Edgeworth, Allegheny County, Pennsylvania, 15143, United States"
"Fox Chapel Police Department",40.5149692,-79.879738,"Fox Chapel Police Department, Fox Chapel Road, Fox Chapel, Allegheny County, Pennsylvania, 15238, United States"
"Franklin Park Police Department",40.5807435,-80.0786358,"Franklin Park Police Department, Lenora Drive, Franklin Park, Allegheny County, Pennsylvania, 15237, United States"
"Hampton Police Department",40.582404,-79.934789,"Hampton Police Department, McCully Road, Hampton Township, Allegheny County, Pennsylvania, 15101, United States"
"Green Tree Police Department",40.4188833,-80.0471714,"Green Tree Police Department, Glencoe Avenue, Green Tree, Allegheny County, Pennsylvania, 15205, United States"
"Freeport Police Department",40.6724014,-79.6856243,"Freeport Police Department, Market Street, Freeport, Armstrong County, Pennsylvania, 16229, United States"
"Houston Borough Police Department",40.249145,-80.210544,"Houston Borough Police Department, South Haft Street, Houston, Washington County, Pennsylvania, 15342, United States"
"Harmony Police Department",40.607326,-80.219369,"Harmony Police Department, Breitenstein Road, Harmony Township, Beaver County, Pennsylvania, 15003, United States"
"Jefferson Hills Police Department",40.297536,-79.929889,"Jefferson Hills Police Department, Towne Hall Entrance, Jefferson Hills, Allegheny County, Pennsylvania, 15025, United States"
"Jeannette Police Department",40.326719,-79.615561,"Jeannette Police Department, South 2nd Street, Jeannette, Westmoreland County, Pennsylvania, 15644, United States"
"Ingram Police Department",40.445862,-80.066819,"Ingram Police Department, Thorndale Street, Ingram, Allegheny County, Pennsylvania, 15205, United States"
"Leetsdale Police Department",40.5661466,-80.2094816,"Leetsdale Police Department, Beaver Street, Shields, Leetsdale, Allegheny County, Pennsylvania, 15056, United States"
"Kilbuck Township Police Department",40.517049,-80.096905,"Kilbuck Township Police Department, Eicher Road, Kilbuck Township, Allegheny County, Pennsylvania, 15237, United States"
"Kennedy Township Police Department",40.4799565,-80.1047315,"Kennedy Township Police Department, Williams Street, Kennedy Township, Allegheny County, Pennsylvania, 15108, United States"
"Braddock Police Department",40.403768,-79.868701,"Braddock Police Department, Maple Way, Braddock, Allegheny County, Pennsylvania, 15104, United States"
"Brentwood Police Department",40.373133,-79.975875,"Brentwood Police Department, Pary Avenue, Brentwood, Allegheny County, Pennsylvania, 15227, United States"
"Bridgeville Police Department",40.359811,-80.110718,"Bridgeville Police Department, Bower Hill Road, Bridgeville, Allegheny County, Pennsylvania, 15017, United States"
"Brighton Police Department",40.710434,-80.364975,"Brighton Township Hall, Chapel Road, Brighton Township, Beaver County, Pennsylvania, 15009, United States"
"Castle Shannon Police Department",40.367503,-80.009148,"Castle Shannon Police Department, McRoberts Road, Linden Grove, Castle Shannon, Allegheny County, Pennsylvania, 15234, United States"
"Cheswick Police Department",40.540926,-79.797169,"Cheswick Police Department, Pittsburgh Street, Cheswick, Allegheny County, Pennsylvania, 15144, United States"
"Churchill Police Department",40.4458034,-79.8496186,"Churchill Police Department, 2300, William Penn Highway, Blackridge, Churchill, Allegheny County, Pennsylvania, 15221, United States"
"McCandless Township Police Department",40.59114,-80.019833,"McCandless Township Police Department, Grubbs Road, McCandless, Allegheny County, Pennsylvania, 15090, United States"
"McKees Rocks Police Department",40.4655536,-80.0580837,"McKees Rocks Police Department, Linden Street, McKees Rocks, Allegheny County, Pennsylvania, 15204, United States"
"McKeesport Police Department",40.3516207,-79.8663147,"McKeesport Police Department, Fourth Av, McKeesport, Allegheny County, Pennsylvania, 15132, United States"
"Millvale Police Department",40.4811206,-79.973565,"Millvale Police Department, Lincoln Avenue, Millvale, Allegheny County, Pennsylvania, 15209, United States"
"Monaca Police Department",40.6909825,-80.2797081,"Monaca Police Department, Pennsylvania Avenue, Phillipsburg, Monaca, Beaver County, Pennsylvania, 15061, United States"
"Monessen Police Department",40.160985,-79.883043,"Monessen Police Department, Donner Avenue, Monessen, Westmoreland County, Pennsylvania, 15062, United States"
"Monroeville Police Department",40.4360013,-79.7794185,"Monroeville Police Department, Municipal Building, Monroeville, Allegheny County, Pennsylvania, 15146, United States"
"Mt. Lebanon Police Department",40.3833841,-80.0433628,"Mt. Lebanon Police Department, 555, Washington Road, Pittsburgh, Allegheny County, Pennsylvania, 15228, United States"
"Moon Police Department",40.504641,-80.20802,"Moon Police Department, Thorn Run Road Extension, Moon Township, Allegheny County, Pennsylvania, United States"
"Munhall Police Department",40.3989196,-79.9045705,"Munhall Police Department, West Street, Munhall, Allegheny County, Pennsylvania, 15120, United States"
"North Belle Vernon Police Department",40.129617,-79.86592,"North Belle Vernon Police Department, Arch Street, North Belle Vernon, Westmoreland County, Pennsylvania, 15432, United States"
"New Kensington Police Department",40.56832,-79.767545,"New Kensington Police Department, 11th Street, New Kensington, Westmoreland County, Pennsylvania, 15068, United States"
"North Braddock Police Department",40.402464,-79.860875,"North Braddock Police Department, Anderson Street, North Braddock, Allegheny County, Pennsylvania, 15104, United States"
"Ohio Police Department",40.55022,-80.102084,"Ohio Police Department, Roosevelt Road, Mount Nebo, Ohio Township, Allegheny County, Pennsylvania, 15237, United States"
"Oakmont Police Department",40.523058,-79.838989,"Oakmont Police Department, Virginia Avenue, Oakmont, Allegheny County, Pennsylvania, 15139, United States"
"Pennsylvania State Police Troop B Building",40.180329,-80.238088,"Pennsylvania State Police Troop B Building, Murtland Avenue, Washington, Washington County, Pennsylvania, 15301, United States"
"Penn Hills Police Department",40.4605937,-79.8276844,"Penn Hills Government Center, 102, Duff Road, Government Center, Penn Hills, Allegheny County, Pennsylvania, 15235, United States"
"Pitcairn Police Department",40.4056,-79.776061,"Pitcairn Police Department, Sixth Street, Pitcairn, Allegheny County, Pennsylvania, 15140, United States"
"Sedwickley Police Department",40.5381163,-80.1797089,"Sedwickley Police Department, Washington Street, Sewickley, Allegheny County, Pennsylvania, 15143, United States"
"Robinson Township Police Department",40.4394641,-80.1436274,"Robinson Township Police Department, Zesta Drive, Gayly, Robinson Township, Allegheny County, Pennsylvania, 15244, United States"
"Rostraver Township Police Department",40.1653414,-79.7740152,"Rostraver Township Police Department, Recreation Drive, Port Royal, Rostraver Township, Westmoreland County, Pennsylvania, 15492, United States"
"Rankin Police Department",40.4127863,-79.8804075,"Rankin Police Department, 4th Avenue, Rankin, Allegheny County, Pennsylvania, 15104, United States"
"Richland Police Department",40.640702,-79.9522511,"Richland Police Department, Dickey Road, Bakerstown, Richland Township, Allegheny County, Pennsylvania, 15044, United States"
"Port Vue Police Department",40.34181,-79.871125,"Port Vue Police Department, Romine Avenue, Port Vue, Allegheny County, Pennsylvania, 15133, United States"
"Springdale Police Department",40.5423213,-79.7783829,"Springdale Police Department, School Street, Springdale, Allegheny County, Pennsylvania, 15144, United States"
"Swissvale Police Department",40.420483,-79.884252,"Swissvale Police Department, Roslyn Street, Swissvale, Allegheny County, Pennsylvania, 15218, United States"
"South Strabane Township Police Department",40.1961833,-80.1969233,"South Strabane Township Police Department, Munce Ridge Road, Manifold, South Strabane Township, Washington County, Pennsylvania, 15347, United States"
"Smith Township Police Department",40.350681,-80.342408,"Smith Township Police Department, Joffre Cherry Valley Road, Cherry Valley, Smith Township, Washington County, Pennsylvania, 15021, United States"
"South Greensburg Police Department",40.2768336,-79.5468642,"South Greensburg Police Department, Poplar Street, South Greensburg, Westmoreland County, Pennsylvania, 15601, United States"
"Shaler Police Department",40.524191,-79.969835,"Shaler Police Department, President Drive, Glenshaw, Shaler Township, Allegheny County, Pennsylvania, 15116, United States"
"West Homestead Police Department",40.401155,-79.9173572,"West Homestead Police Department, Forest Avenue, West Homestead, Allegheny County, Pennsylvania, 15120, United States"
"Vanport Police Department",40.683639,-80.330606,"Vanport Police Department, Grove Way, Van Buren, Vanport, Vanport Township, Beaver County, Pennsylvania, 15009, United States"
"Upper Saint Clair Township Police Department",40.3336463,-80.0718537,"Upper Saint Clair Township Police Department, McLaughlin Run Road, Clifton, Upper St. Clair, Allegheny County, Pennsylvania, 15241, United States"
"Union Township Police Department",40.253468,-79.974323,"Union Township Police Department, Finleyville Elrama Road, Elrama, Union Township, Washington County, Pennsylvania, 15332, United States"
"Turtle Creek Police Department",40.405556,-79.824673,"Turtle Creek Police Department, Monroeville Avenue, Turtle Creek, Allegheny County, Pennsylvania, 15145, United States"
"Trafford Police Department",40.3850335,-79.7608545,"Trafford Police Department, Brinton Avenue, Trafford, Westmoreland County, Pennsylvania, 15085, United States"
"Tarentum Police Department",40.6007395,-79.7520102,"Tarentum Police Department, East 2nd Avenue, Tarentum, Allegheny County, Pennsylvania, 15084, United States"
"Bethel Township Police Station",40.477868,-76.291759,"Bethel Township Police Station, Klahr Road, Bethel, Bethel Township, Berks County, Pennsylvania, 19507, United States"
"Berks-Lehigh Regional Police Department",40.5318165,-75.7353957,"Berks-Lehigh Regional Police Department, Quarry Road, Hinterleiter, Maxatawny Township, Berks County, Pennsylvania, 19530, United States"
"Wilkins Police Department",40.4195659,-79.8288363,"Wilkins Police Department, Peffer Road, Wilkins Township, Allegheny County, Pennsylvania, 15145, United States"
"West View Police Department",40.5198036,-80.0328606,"West View Police Department, Perry Highway, West View, Allegheny County, Pennsylvania, 15229, United States"
"West Newton Police Department",40.2097571,-79.7681663,"West Newton Police Department, Riverside Drive, West Newton, Westmoreland County, Pennsylvania, 15089, United States"
"West Mifflin Police Department",40.3838,-79.877991,"West Mifflin Police Department, Eastman Street, Homeville, West Mifflin, Allegheny County, Pennsylvania, 15122, United States"
"Shillington Borough Police/Municipal Building",40.297982,-75.958199,"Shillington Borough Police/Municipal Building, Philadelphia Avenue, Shillington, Berks County, Pennsylvania, 19607, United States"
"Central Berks Regional Police Department",40.327974,-75.894205,"Central Berks Regional Police Department, 2147, Perkiomen Avenue, Reading, Berks County, Pennsylvania, 19606, United States"
"Colebrookdale District Police Department",40.3361346,-75.653544,"Colebrookdale District Police Department, West Philadelphia Avenue, Gabelsville, Colebrookdale Township, Berks County, Pennsylvania, 19512, United States"
"Lower Heidelberg Township Police Station",40.359661,-76.048964,"Lower Heidelberg Township Police Station, Brownsville Road, State Hill, Lower Heidelberg Township, Berks County, Pennsylvania, 19608, United States"
"Exeter Township Police Department",40.304797,-75.85357,"Exeter Township Police Department, 4975, Demoss Road, Reiffton, Reading, Berks County, Pennsylvania, 19606, United States"
"Wilkinsburg Borough Hall;Wilkinsburg Police Department",40.443122,-79.88542,"Wilkinsburg Borough Hall;Wilkinsburg Police Department, Ross Avenue, Hamnett Place, Wilkinsburg, Allegheny County, Pennsylvania, 15221, United States"
"Upper Saucon Township Police",40.5349211,-75.4038562,"Upper Saucon Township Police, Camp Meeting Road, Center Valley, Upper Saucon, Lehigh County, Pennsylvania, 18034, United States"
"Palmyra Municipal Building",40.3048307,-76.5921548,"Palmyra Municipal Building, South Railroad Street, Palmyra, Lebanon County, Pennsylvania, 17078, United States"
"Scranton Police Headquarters",41.4098757,-75.6607428,"Scranton Police Headquarters, 340, North Washington Avenue, Downtown, Scranton, Lackawanna County, Pennsylvania, 18503, United States"
"Philadelphia Police University City District",39.9554769,-75.2020679,"Philadelphia Police University City District, Chestnut Street, Philadelphia, Philadelphia County, Pennsylvania, 19104, United States"
"Crescent Twp Police Department",40.5556138,-80.2220027,"Crescent Twp Police Department, Spring Run Road, Glenwillard, Crescent Township, Allegheny County, Pennsylvania, 15046, United States"
"Tyrone Police",40.6721187,-78.2386911,"Tyrone Police, West 11th Street, Tyrone, Blair County, Pennsylvania, 16686, United States"
"Police Station",40.3418409,-75.2555189,"Baringer Avenue, Mount Pleasant, Hilltown Township, Bucks County, Pennsylvania, 18927, United States"
"Lower Swatara Police Department",40.2201855,-76.7657906,"Lower Swatara Police Department, Spring Garden Drive, Woodridge, Lower Swatara Township, Dauphin County, Pennsylvania, 17057, United States"
"Jessup Police Station",41.4723257,-75.5678315,"Jessup Police Station, 395, Lane Street, Peckville, Jessup, Lackawanna County, Pennsylvania, 18434, United States"
"Philadelphia Police (24th and 25th Districts)",40.0086472,-75.1219115,"Philadelphia Police (24th and 25th Districts), Whitaker Avenue, Chopersville, Philadelphia, Philadelphia County, Pennsylvania, 19134, United States"
"West Reading PD",40.3330743,-75.9480921,"West Reading PD, 500, Chestnut Street, West Reading, Berks County, Pennsylvania, 19611, United States"
"Lower Paxton Twp. Police",40.2977759,-76.8053858,"Lower Paxton Twp. Police, 425, Prince Street, Poplar Gardens, Colonial Park, Harrisburg, Dauphin County, Pennsylvania, 17109, United States"
"West Pittston Borough Building",41.3338842,-75.7998909,"West Pittston Borough Building, Exeter Avenue, West Pittston, Luzerne County, Pennsylvania, 18643, United States"
"Pennsylvania State Trooper",40.0956925,-75.3425539,"Pennsylvania State Trooper, Pennsylvania Turnpike, Henderson, Upper Merion Township, Montgomery County, Pennsylvania, 19405, United States"
"State College Police Department",40.7928518,-77.8589137,"State College Police Department, South Allen Street, Downtown State College, State College, Centre County, Pennsylvania, 16801, United States"
"Police Station",39.8763731,-75.2418583,"Industrial Highway, Philadelphia, Philadelphia County, Pennsylvania, 19153, United States"
"Amtrak Police Service",39.9554612,-75.1814173,"Amtrak Police Service, Schuylkill Expressway, University City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States"
"Knox Borough Police",41.2340141,-79.537046,"Knox Borough Police, Municipal Alley, Knox, Clarion County, Pennsylvania, 16232, United States"
"Nether Providence Township Police Department",39.9003386,-75.3684765,"Nether Providence Township Police Department, 214, Sykes Lane, Nether Providence Township, Delaware County, Pennsylvania, 19086, United States"
"Forks Township Police Department",40.7151923,-75.2206413,"Forks Township Police Department, Sullivan Trail, Chestnut Hill, Forks Township, Northampton County, Pennsylvania, 18040, United States"
"Mount Oliver Police",40.4163106,-79.9873348,"Mount Oliver Police, Charles Street, Mount Oliver, Allegheny County, Pennsylvania, 15210, United States"
"Police Station",40.4414621,-79.921028,"Asbury Place, Squirrel Hill, Squirrel Hill North, Pittsburgh, Allegheny County, Pennsylvania, 15217, United States"
"Police Station",39.999675,-79.9965702,"Water Street, Fredericktown, East Bethlehem Township, Washington County, Pennsylvania, 15333, United States"
"Towanda Borough Police Department",41.7676003,-76.4421208,"Towanda Borough Police Department, Park Street, Towanda, Bradford County, Pennsylvania, 18848, United States"
"State Police Barracks",41.7962626,-76.4856148,"State Police Barracks, Roosevelt Highway, North Towanda Township, Bradford County, Pennsylvania, United States"
"Nescopeck Police",41.0541091,-76.2206435,"Nescopeck Police, Raber Avenue, Nescopeck, Luzerne County, Pennsylvania, 18645, United States"
"Public Safety",40.0469504,-76.3218721,"Public Safety, Old Main Drive, College Park, Lancaster, Lancaster County, Pennsylvania, 17604, United States"
"Conemaugh Township Police Department",40.256766,-78.9123821,"Conemaugh Township Police Department, Tire Hill Road, Tire Hill, Conemaugh Township, Somerset County, Pennsylvania, 15905, United States"
"Government Services Center",39.9602998,-75.5841759,"Government Services Center, Fairmont Drive, Elizabeth Manor, Chatwood, West Goshen, West Goshen Township, Chester County, Pennsylvania, 19392, United States"
"Hellertown Police",40.579613,-75.3405683,"Hellertown Police, 685, Main Street, Hellertown, Northampton County, Pennsylvania, 18055, United States"
"Union Township Police Dept",41.0020872,-80.3784557,"Union Township Police Dept, Davies Avenue, Oakwood, Union Township, Lawrence County, Pennsylvania, 16101, United States"
"Lansford Police Department",40.8323195,-75.884792,"Lansford Police Department, 1, East Ridge Street, Andrewsville, Lansford, Carbon County, Pennsylvania, 18232, United States"
"Annville Police Department",40.3298489,-76.5172709,"Annville Police Department, 36, North Lancaster Street, Annville, Lebanon County, Pennsylvania, 17003, United States"
"Hopewell Township Police",40.5925073,-80.2636211,"Hopewell Township Police, Clark Boulevard, Crestmont Village, Hopewell Township, Beaver County, Pennsylvania, 15001, United States"
"Pottsville Police Station",40.6878361,-76.1973336,"Pottsville Police Station, 401, North Centre Street, Jalappa, Pottsville, Schuylkill County, Pennsylvania, 17901, United States"
"Parker City Police Dept.",41.0953146,-79.685387,"Parker City Police Dept., Cooper Avenue, Parker, Armstrong County, Pennsylvania, 16049, United States"
"Darby Township Police",39.8974031,-75.2653114,"Darby Township Police, Calcon Drive, Darby Township, Delaware County, Pennsylvania, 19079, United States"
"Police Station",39.9353845,-77.6593386,"East Queen Street, Chambersburg, Franklin County, Pennsylvania, 17202, United States"
"Campus Police",40.199743,-76.739626,"Campus Police, Olmsted Drive, Lower Swatara Township, Dauphin County, Pennsylvania, 17057, United States"
"Monongahela Police Station",40.2041187,-79.927608,"Monongahela Police Station, 449, West Main Street, Monongahela, Washington County, Pennsylvania, 15063, United States"
"Temple University Police Station",39.9797179,-75.1529244,"Temple University, 1801, North Broad Street, North Central, Philadelphia, Philadelphia County, Pennsylvania, 19122, United States"
"Mount Joy Police Department",40.1100444,-76.502246,"Mount Joy Police Department, 21, East Main Street, Mount Joy, Lancaster County, Pennsylvania, 17552, United States"
"Temple University Police Substation",39.9816726,-75.1563386,"Temple University, 1801, North Broad Street, North Central, Philadelphia, Philadelphia County, Pennsylvania, 19122, United States"
"West Whiteland Police Department",40.0258382,-75.6292034,"West Whiteland Police Department, 101, Commerce Drive, Whiteland Crest, Exton, West Whiteland Township, Chester County, Pennsylvania, 19381, United States"
"Quakertown Police Department",40.4423194,-75.3360411,"Quakertown Police Department, North 2nd Street, Quakertown, Bucks County, Pennsylvania, 18951, United States"
"Murrysville Police Department",40.4547323,-79.6680662,"Murrysville Police Department, 4120, Sardis Road, Sardis, Murrysville, Westmoreland County, Pennsylvania, 15668, United States"
"Mars Police Department",40.6988933,-80.0058425,"Mars Police Department, Spring Street, Mars, Butler County, Pennsylvania, 16046, United States"
"Adams Township Police",40.7132888,-79.9905706,"Adams Township Police, Adams Township Park Road, Adams Township, Butler County, Pennsylvania, 16024, United States"
"Middlesex Township Police",40.7126892,-79.9264271,"Middlesex Township Police, Browns Hill Road, Cooperstown, Middlesex Township, Butler County, Pennsylvania, 16059, United States"
"New Brighton Area Police Department",40.7364497,-80.3162436,"New Brighton Area Police Department, 2nd Avenue, New Brighton, Beaver County, Pennsylvania, 15066, United States"
"South Annville Township Police Department",40.3022355,-76.4942109,"South Annville Township Police Department, 1300, South White Oak Street, South Annville Township, Lebanon County, Pennsylvania, 17042, United States"
"Police Department",41.4305747,-78.5574844,"Police Department, Washington Street, Downtown Saint Marys, Saint Marys, Elk County, Pennsylvania, 15857, United States"
"State Police",40.4800241,-80.1948502,"State Police, McCormick Road, Moon Township, Allegheny County, Pennsylvania, 15275, United States"
"Etna Police Department",40.4997785,-79.944154,"Etna Police Department, Butler Street, Etna, Allegheny County, Pennsylvania, 15223, United States"
"Bell Acres Police Department",40.590466,-80.1686176,"Bell Acres Police Department, Campmeeting Road, Bell Acres, Allegheny County, Pennsylvania, 15003, United States"
"Catasauqua Police Dept",40.6534194,-75.4751752,"Catasauqua Police Dept, 90, Bridge Street, Biery's Port Historic District, Catasauqua, Lehigh County, Pennsylvania, 18032, United States"
"Pennsylvania State Parole",40.5208658,-78.396855,"Pennsylvania State Parole, Chestnut Avenue, Altoona, Blair County, Pennsylvania, 16601, United States"
"Police Station",39.9411219,-76.3442705,"Main Street, Conestoga, Conestoga Township, Lancaster County, Pennsylvania, 17516, United States"
"Mansfield University Police Office",41.8040909,-77.0722197,"Mansfield University Police Office, 31, South Academy Street, Mansfield, Tioga County, Pennsylvania, 16933, United States"
"Mansfield Police",41.8065497,-77.0781129,"Mansfield Police, South Main Street, Mansfield, Tioga County, Pennsylvania, 16933, United States"
"Central Bucks Regional Police",40.3150989,-75.1327391,"Central Bucks Regional Police, 57, West Court Street, Doylestown, Bucks County, Pennsylvania, 18901, United States"
"Franconia Township Police Station",40.3144325,-75.3667019,"Franconia Township Police Station, Allentown Road, Franconia, Franconia Township, Montgomery County, Pennsylvania, 18969, United States"
"Police Station",40.1175814,-76.0307794,"Toddy Drive, East Earl, East Earl Township, Lancaster County, Pennsylvania, 17519, United States"
"Penn State Altoona Police Services",40.535266,-78.4042809,"Penn State Altoona Police Services, 236, East Wopsononock Avenue, Alta Manor, Altoona, Blair County, Pennsylvania, 16601, United States"
"Bethlehem Township Police",40.6661898,-75.3142892,"Bethlehem Township Police, Easton Avenue, Bethlehem Annex Gardens, Butztown, Bethlehem Township, Northampton County, Pennsylvania, 18020, United States"
"Cornwall Police",40.2760231,-76.4129493,"Cornwall Police, Burd Coleman Road, Cornwall Center, Cornwall, Lebanon County, Pennsylvania, 17016, United States"
"Manor Police Department",40.3314809,-79.6666217,"Manor Police Department, Brush Creek Road, Manor, Westmoreland County, Pennsylvania, 15642, United States"
"Sinking Spring Police Department",40.3248603,-76.0220103,"Sinking Spring Police Department, 3940, Penn Avenue, West Reading, Berks County, Pennsylvania, 19608, United States"
"Pennsylvania State Police",41.9196099,-79.7585649,"Pennsylvania State Police, Roosevelt Highway, Wayne Township, Erie County, Pennsylvania, 16413, United States"
"East Norriton Police Department",40.142725,-75.3326358,"East Norriton Police Department, Stanbridge Street, Hooverton, East Norriton Township, Montgomery County, Pennsylvania, 19401, United States"
"Police Station",40.4429674,-75.9388876,"Lake View Drive, Ontelaunee Township, Berks County, Pennsylvania, 19510, United States"
"RESA Reginal Police Dept",40.0831538,-79.8473491,"RESA Reginal Police Dept, 402, Locust Street, Stockdale, Washington County, Pennsylvania, 15483, United States"
"Conshohocken Police Department",40.0771067,-75.3043577,"Conshohocken Police Department, 400, Fayette Street, Conshohocken, Montgomery County, Pennsylvania, 19428, United States"
"Bentleyville Police Station",40.1210809,-80.0055354,"Bentleyville Police Station, 900, Main Street, Bentleyville, Washington County, Pennsylvania, 15314, United States"
"Lehigh University Police Substation",40.6096986,-75.3790611,"Lehigh University Police Substation, West Morton Street, South Bethlehem, Bethlehem, Northampton County, Pennsylvania, 18015, United States"
"York College Campus Safety",39.9466529,-76.7263705,"York College Campus Safety, 441, Country Club Road, Farquhar Estates, Grantley, Spring Garden Township, York County, Pennsylvania, 17403, United States"
"Watsontown Police Station",41.0843687,-76.8631709,"Watsontown Police Station, East 4th Street, Watsontown, Northumberland County, Pennsylvania, 17777, United States"
"Loretto Police Department",40.5062214,-78.6341468,"Loretto Police Department, Saint Mary Street, Loretto, Cambria County, Pennsylvania, 15940, United States"
"Buckingham Police Department",40.3220344,-75.0606412,"Buckingham Police Department, Hughesian Drive, Centerville, Buckingham, Buckingham Township, Bucks County, Pennsylvania, 18912, United States"
"Erie Police Department",42.1283693,-80.0855904,"Erie Police Department, 626, State Street, Downtown Erie, Erie, Erie County, Pennsylvania, 16501, United States"
"Quarryville Police Department",39.8922908,-76.1611221,"Quarryville Police Department, 300, Saint Catherine Street, Quarryville, Lancaster County, Pennsylvania, 17566, United States"
"University Police",41.407594,-75.656929,"University Police, Mulberry Street, The Hill Section, Scranton, Lackawanna County, Pennsylvania, 18510, United States"
"Cumru Township Police Department",40.2801303,-75.9716796,"Cumru Township Police Department, 1775, Welsh Road, Mohnton, Berks County, Pennsylvania, 19540, United States"
"mt pleasant township municipal",40.2947542,-80.3145849,"mt pleasant township municipal, 31, McCarrell Road, Hickory, Mount Pleasant Township, Washington County, Pennsylvania, 15340, United States"
"Sharpsburg Police Department",40.4944255,-79.9249282,"Sharpsburg Police Department, Main Street, Sharpsburg, Allegheny County, Pennsylvania, 15215, United States"
"Forward Township Police Department",40.2282516,-79.8556441,"Forward Township Police Department, 6501, Guffey Road, Forward Township, Allegheny County, Pennsylvania, 15037, United States"
"Bloomsburg University Police",41.0090376,-76.4447758,"Bloomsburg University Police, 400, East 2nd Street, Bloomsburg, Columbia County, Pennsylvania, 17815, United States"
"Mount Carmel Township Police Department",40.7980668,-76.4287,"Mount Carmel Township Police Department, Forest Street, Atlas, Mount Carmel Township, Northumberland County, Pennsylvania, 18751, United States"
"Upper Moreland Township Police Department",40.1446453,-75.1173611,"Upper Moreland Township Police Department, 117, Park Avenue, Willow Grove, Upper Moreland Township, Montgomery County, Pennsylvania, 19090, United States"
"Forty Fort Police Department",41.2849997,-75.8730691,"Forty Fort Police Department, 1271, Wyoming Avenue, Forty Fort, Luzerne County, Pennsylvania, 18704, United States"
"Exeter Borough Police Department",41.3217973,-75.815201,"Exeter Borough Police Department, 1101, Wyoming Avenue, Exeter, Luzerne County, Pennsylvania, 18643, United States"
"Avoca Police Department",41.3391956,-75.7404741,"Avoca Police Department, 752, Main Street, Avoca, Luzerne County, Pennsylvania, 18641, United States"
"Old Forge Police Department",41.3694084,-75.7361923,"Old Forge Police Department, 310, South Main Street, Bush Patch, Old Forge, Lackawanna County, Pennsylvania, 18518, United States"
"Taylor Police Department",41.384732,-75.7101079,"Taylor Police Department, 120, Union Street, Taylor, Lackawanna County, Pennsylvania, 18517, United States"
"Ashland Police Department",40.7805961,-76.3489303,"Ashland Police Department, 1501, Walnut Street, Ashland, Schuylkill County, Pennsylvania, 17921, United States"
"Throop Borough Police",41.4457017,-75.6212638,"Throop Borough Police, 201, Charles Street, Warsaw, Throop, Lackawanna County, Pennsylvania, 18512, United States"
"Olyphant Police Department",41.4679795,-75.5972445,"Olyphant Police Department, East Park Street, Olyphant, Lackawanna County, Pennsylvania, 18447, United States"
"Bensalem Township Police Department",40.109046,-74.9430858,"Bensalem Township Police Department, 2400, Byberry Road, Stanwood, Bensalem Township, Bucks County, Pennsylvania, 19020, United States"
"Shamokin Police Department",40.7913692,-76.5499418,"Shamokin Police Department, 511, North Franklin Street, Bunker Hill, Shamokin, Northumberland County, Pennsylvania, 17872, United States"
"Coal Township Police Department",40.7885378,-76.5653525,"Coal Township Police Department, 805, West Lynn Street, Fairview, Fairview-Ferndale, Coal Township, Northumberland County, Pennsylvania, 17866, United States"
